"index","Date","Open","High","Low","Close","Adj Close","Volume"
"350","2011-05-23","11.7846","11.9993","11.765","11.9429","10.2394","383600000"
"351","2011-05-24","11.9821","11.9964","11.8336","11.8639","10.1717","321927200"
"352","2011-05-25","11.9082","12.0914","11.8875","12.0279","10.3123","294224000"
"353","2011-05-26","11.9989","12.0318","11.9439","11.9643","10.2578","222560800"
"354","2011-05-27","11.9571","12.0582","11.9396","12.0504","10.3316","203599200"
"355","2011-05-31","12.1821","12.4225","12.1786","12.4225","10.6506","417754400"
"356","2011-06-01","12.4596","12.5761","12.3089","12.3396","10.5796","554682800"
"357","2011-06-02","12.375","12.4279","12.2964","12.3607","10.5976","338783200"
"358","2011-06-03","12.2564","12.3332","12.2146","12.2657","10.5162","313250000"
"359","2011-06-06","12.3464","12.3946","12.0646","12.0729","10.3508","461941200"
"360","2011-06-07","12.0775","12.0793","11.8536","11.8586","10.1671","529785200"
"361","2011-06-08","11.8493","11.9571","11.8089","11.8657","10.1732","333723600"
"362","2011-06-09","11.9018","11.9168","11.8125","11.8389","10.1503","275088800"
"363","2011-06-10","11.8054","11.845","11.6254","11.6393","9.9791","433955200"
"364","2011-06-13","11.6857","11.7254","11.6096","11.6643","10.0006","329473200"
"365","2011-06-14","11.7857","11.9018","11.7611","11.8729","10.1794","334569200"
"366","2011-06-15","11.7768","11.7964","11.6029","11.6696","10.0051","399196000"
"367","2011-06-16","11.675","11.7386","11.3689","11.6129","9.9565","510591200"
"368","2011-06-17","11.7496","11.7589","11.4057","11.4379","9.8064","615020000"
"369","2011-06-20","11.3343","11.3464","11.0893","11.2614","9.6552","640645600"
"370","2011-06-21","11.31","11.6357","11.2571","11.6179","9.9607","493382400"
"371","2011-06-22","11.6129","11.7464","11.5136","11.5218","9.8784","390583200"
"372","2011-06-23","11.3907","11.8461","11.3614","11.8296","10.1423","559759200"
"373","2011-06-24","11.8346","11.8982","11.6104","11.6554","9.9929","439807200"
"374","2011-06-27","11.6996","11.925","11.6875","11.8586","10.1671","339813600"
"375","2011-06-28","11.9161","12.025","11.9086","11.9736","10.2657","294299600"
"376","2011-06-29","12.0014","12.0132","11.8529","11.93","10.2284","352545200"
"377","2011-06-30","11.9536","12.0046","11.8871","11.9882","10.2783","322954800"
"378","2011-07-01","11.9982","12.2679","11.9357","12.2593","10.5107","435313200"
"379","2011-07-05","12.25","12.4939","12.2321","12.4796","10.6996","355054000"
"380","2011-07-06","12.4625","12.6464","12.3825","12.5629","10.771","444626000"
"381","2011-07-07","12.6668","12.7857","12.6429","12.7571","10.9375","399663600"
"382","2011-07-08","12.6193","12.8571","12.5786","12.8468","11.0144","489633200"
"383","2011-07-11","12.7264","12.8489","12.6007","12.6429","10.8395","442674400"
"384","2011-07-12","12.6261","12.7743","12.4507","12.6339","10.8319","451609200"
"385","2011-07-13","12.7975","12.8571","12.7279","12.7864","10.9626","391638800"
"386","2011-07-14","12.8932","12.9146","12.7264","12.7775","10.955","430533600"
"387","2011-07-15","12.8989","13.0357","12.8275","13.0329","11.1739","484467200"
"388","2011-07-18","13.0511","13.3804","13.0457","13.35","11.4458","572653200"
"389","2011-07-19","13.5","13.5232","13.3329","13.4589","11.5392","819145600"
"390","2011-07-20","14.1471","14.1525","13.7857","13.8179","11.8469","941340400"
"391","2011-07-21","13.8196","13.9307","13.7107","13.8318","11.8589","526534400"
"392","2011-07-22","13.8686","14.1089","13.8482","14.0464","12.0429","516728800"
"393","2011-07-25","13.9411","14.2857","13.915","14.2321","12.2021","589806000"
"394","2011-07-26","14.2857","14.4464","14.2743","14.4075","12.3525","476582400"
"395","2011-07-27","14.3068","14.38","14.0054","14.0211","12.0212","659324400"
"396","2011-07-28","13.9864","14.1782","13.8618","13.9936","11.9976","594034000"
"397","2011-07-29","13.8443","14.1125","13.7143","13.9457","11.9566","632584400"
"398","2011-08-01","14.2064","14.2679","14.0132","14.1696","12.1486","612836000"
"399","2011-08-02","14.2018","14.2107","13.8696","13.8896","11.9085","639539600"
"400","2011-08-03","13.9636","14.0554","13.6514","14.0204","12.0206","732508000"
"401","2011-08-04","13.9075","13.9757","13.4768","13.4775","11.5551","871407600"
"402","2011-08-05","13.5871","13.6964","12.9489","13.3436","11.4403","1204590800"
"403","2011-08-08","12.9175","13.1346","12.6079","12.6146","10.8154","1143833600"
"404","2011-08-09","12.9036","13.3789","12.6786","13.3575","11.4523","1082583600"
"405","2011-08-10","13.2554","13.3804","12.9464","12.9889","11.1363","878656800"
"406","2011-08-11","13.2329","13.4089","13.0257","13.3464","11.4428","741969200"
"407","2011-08-12","13.5025","13.5586","13.3654","13.4639","11.5435","528976000"
"408","2011-08-15","13.5582","13.7489","13.5032","13.6932","11.7401","460544000"
"409","2011-08-16","13.6257","13.6918","13.4307","13.5886","11.6504","498750000"
"410","2011-08-17","13.6539","13.7329","13.5","13.5871","11.6491","442061200"
"411","2011-08-18","13.2443","13.3089","12.9061","13.0732","11.2085","851435200"
"412","2011-08-19","12.9346","13.1071","12.7143","12.7154","10.9017","775888400"
"413","2011-08-22","13.0182","13.0314","12.6818","12.73","10.9143","535315200"
"414","2011-08-23","12.8679","13.3443","12.75","13.3429","11.4397","656835200"
"415","2011-08-24","13.3382","13.5343","13.2357","13.435","11.5187","626267600"
"416","2011-08-25","13.0386","13.4089","13.0357","13.3471","11.4434","871346000"
"417","2011-08-26","13.2561","13.7071","13.2429","13.6993","11.7453","641477200"
"418","2011-08-29","13.8636","13.9821","13.8571","13.9275","11.941","405269200"
"419","2011-08-30","13.8661","13.9943","13.7932","13.9282","11.9416","417922400"
"420","2011-08-31","13.9489","14.0029","13.6379","13.7439","11.7836","522586400"
"421","2011-09-01","13.7793","13.8336","13.5971","13.6082","11.6672","343725200"
"422","2011-09-02","13.3836","13.5","13.2796","13.3589","11.4535","438939200"
"423","2011-09-06","13.1204","13.5832","13.0886","13.5621","11.6277","509698000"
"424","2011-09-07","13.77","13.7714","13.6429","13.7118","11.756","350576800"
"425","2011-09-08","13.6571","13.8789","13.6539","13.7193","11.7624","416158400"
"426","2011-09-09","13.7118","13.7857","13.3936","13.4814","11.5585","564813200"
"427","2011-09-12","13.3214","13.6029","13.2821","13.5693","11.6338","467832400"
"428","2011-09-13","13.6479","13.7932","13.5804","13.7364","11.7771","440560400"
"429","2011-09-14","13.8221","14.0075","13.7771","13.9036","11.9204","534724400"
"430","2011-09-15","13.9796","14.0593","13.925","14.0343","12.0325","417818800"
"431","2011-09-16","14.1264","14.3036","14.1082","14.3036","12.2634","698513200"
"432","2011-09-19","14.1786","14.7582","14.1143","14.7011","12.6042","823860800"
"433","2011-09-20","14.8304","15.1021","14.6854","14.7661","12.6599","775754000"
"434","2011-09-21","14.9871","15.0568","14.7143","14.7193","12.6198","605976000"
"435","2011-09-22","14.3225","14.6364","14.1679","14.3507","12.3038","968480800"
"436","2011-09-23","14.2957","14.5264","14.2804","14.4393","12.3797","546277200"
"437","2011-09-26","14.2807","14.4279","13.975","14.3989","12.3451","812876400"
"438","2011-09-27","14.5975","14.6161","14.2164","14.2593","12.2254","632497600"
"439","2011-09-28","14.2925","14.4193","14.1611","14.1789","12.1565","429637600"
"440","2011-09-29","14.3543","14.3646","13.7932","13.9489","11.9593","651086800"
"441","2011-09-30","13.8257","13.8889","13.6136","13.6186","11.6761","547640800"
"442","2011-10-03","13.5846","13.6657","13.3275","13.3786","11.4703","669099200"
"443","2011-10-04","13.3775","13.6357","12.6514","13.3036","11.406","1233677200"
"444","2011-10-05","13.1379","13.565","12.8679","13.5089","11.5821","786469600"
"445","2011-10-06","13.3332","13.7421","13.2786","13.4775","11.5551","812582400"
"446","2011-10-07","13.4207","13.4907","13.1604","13.2071","11.3233","535458000"
"447","2011-10-10","13.5389","13.8861","13.5075","13.8861","11.9054","442514800"
"448","2011-10-11","14.0204","14.3993","13.9821","14.2961","12.257","605687600"
"449","2011-10-12","14.5479","14.6161","14.2907","14.3639","12.3151","622286000"
"450","2011-10-13","14.4636","14.5868","14.3875","14.5868","12.5062","426185200"
"451","2011-10-14","14.8868","15.0714","14.8311","15.0714","12.9217","573367200"
"452","2011-10-17","15.0621","15.2393","14.855","14.9996","12.8602","686044800"
"453","2011-10-18","15.0629","15.1718","14.8568","15.08","12.9291","881602400"
"454","2011-10-19","14.3339","14.5864","14.2071","14.2364","12.2058","1104059600"
"455","2011-10-20","14.2857","14.2982","14.0789","14.1182","12.1045","549270400"
"456","2011-10-21","14.2179","14.255","13.9554","14.0311","12.0297","621244400"
"457","2011-10-24","14.1493","14.5179","14.1214","14.4918","12.4247","502138000"
"458","2011-10-25","14.4654","14.5196","14.1921","14.2061","12.1798","430427200"
"459","2011-10-26","14.3486","14.3768","14.0411","14.3071","12.2664","456304800"
"460","2011-10-27","14.5557","14.6071","14.3532","14.4532","12.3917","494664800"
"461","2011-10-28","14.3929","14.5125","14.3754","14.4625","12.3996","322842800"
"462","2011-10-31","14.3721","14.6189","14.3232","14.4564","12.3944","385501200"
"463","2011-11-01","14.1932","14.2679","14.0436","14.1611","12.1412","531790000"
"464","2011-11-02","14.2889","14.3014","14.1111","14.1932","12.1688","327350800"
"465","2011-11-03","14.2525","14.4071","14.12","14.3954","12.3421","441386400"
"466","2011-11-04","14.3582","14.4086","14.2557","14.2943","12.2554","302229200"
"467","2011-11-07","14.2825","14.2857","14.1475","14.2761","12.2398","270275600"
"468","2011-11-08","14.3646","14.5714","14.3414","14.5082","12.4388","400442000"
"469","2011-11-09","14.1775","14.3175","14.0796","14.1171","12.1035","558684000"
"470","2011-11-10","14.1796","14.1861","13.6482","13.7579","11.7955","744752400"
"471","2011-11-11","13.8075","13.8821","13.5807","13.7364","11.7771","653786000"
"472","2011-11-14","13.6971","13.7589","13.5071","13.545","11.613","432905200"
"473","2011-11-15","13.6","13.9107","13.5518","13.8868","11.906","430810800"
"474","2011-11-16","13.9018","13.9693","13.7257","13.7418","11.7817","349210400"
"475","2011-11-17","13.7136","13.735","13.4107","13.4789","11.5564","479900400"
"476","2011-11-18","13.5329","13.5711","13.3886","13.3907","11.4807","371938000"
"477","2011-11-21","13.2286","13.2743","13.0682","13.1789","11.2992","447980400"
"478","2011-11-22","13.2507","13.4975","13.2479","13.4468","11.5288","409021200"
"479","2011-11-23","13.3754","13.4229","13.1029","13.1068","11.2373","428271200"
"480","2011-11-25","13.1579","13.2554","12.9757","12.9846","11.1326","254760800"
"481","2011-11-28","13.2982","13.4543","13.2261","13.4329","11.5169","346413200"
"482","2011-11-29","13.4229","13.5296","13.2214","13.3286","11.4275","375855200"
"483","2011-11-30","13.6175","13.6529","13.5107","13.65","11.703","405938400"
"484","2011-12-01","13.6621","13.8929","13.5982","13.8546","11.8785","387181200"
"485","2011-12-02","13.9225","14.0582","13.8779","13.9179","11.9327","379055600"
"486","2011-12-05","14.0532","14.1575","13.9425","14.0361","12.034","357210000"
"487","2011-12-06","14.0182","14.0939","13.9064","13.9625","11.971","283598000"
"488","2011-12-07","13.9261","13.9621","13.8129","13.8961","11.914","304746400"
"489","2011-12-08","13.9804","14.125","13.9368","13.9521","11.9621","376356400"
"490","2011-12-09","14.0304","14.0729","13.9654","14.0579","12.0527","296993200"
"491","2011-12-12","13.9886","14.0679","13.9089","13.9943","11.9982","301067200"
"492","2011-12-13","14.0357","14.1214","13.825","13.8861","11.9054","338928800"
"493","2011-12-14","13.8107","13.835","13.4886","13.5782","11.6415","406887600"
"494","2011-12-15","13.6904","13.705","13.5111","13.5336","11.6032","256200000"
"495","2011-12-16","13.5843","13.7196","13.5561","13.6079","11.6669","421478400"
"496","2011-12-19","13.6596","13.7446","13.5886","13.6504","11.7033","235530400"
"497","2011-12-20","13.8486","14.1464","13.8307","14.1411","12.1241","337215200"
"498","2011-12-21","14.1675","14.1893","14.0004","14.1589","12.1394","262948000"
"499","2011-12-22","14.1786","14.2546","14.1464","14.2339","12.2037","202358800"
"500","2011-12-23","14.2746","14.4139","14.2675","14.4046","12.35","269399200"
"501","2011-12-27","14.3964","14.6104","14.3936","14.5189","12.448","265076000"
"502","2011-12-28","14.5318","14.5804","14.3336","14.38","12.3289","228662000"
"503","2011-12-29","14.4071","14.4875","14.3039","14.4686","12.4048","215978000"
"504","2011-12-30","14.4111","14.51","14.4104","14.4643","12.4012","179662000"
"505","2012-01-03","14.6214","14.7321","14.6071","14.6868","12.5919","302220800"
"506","2012-01-04","14.6429","14.81","14.6171","14.7657","12.6596","260022000"
"507","2012-01-05","14.8196","14.9482","14.7382","14.9296","12.8002","271269600"
"508","2012-01-06","14.9918","15.0982","14.9721","15.0857","12.934","318292800"
"509","2012-01-09","15.1964","15.2768","15.0482","15.0618","12.9135","394024400"
"510","2012-01-10","15.2111","15.2143","15.0536","15.1157","12.9597","258196400"
"511","2012-01-11","15.0957","15.1018","14.9754","15.0911","12.9386","215084800"
"512","2012-01-12","15.0814","15.1036","14.9554","15.0496","12.903","212587200"
"513","2012-01-13","14.9893","15.0161","14.9521","14.9932","12.8547","226021600"
"514","2012-01-17","15.15","15.2139","15.1057","15.1679","13.0044","242897200"
"515","2012-01-18","15.2486","15.3382","15.225","15.3254","13.1394","276791200"
"516","2012-01-19","15.3625","15.4061","15.2325","15.2768","13.0978","261738400"
"517","2012-01-20","15.2675","15.2679","14.9911","15.0107","12.8697","413974400"
"518","2012-01-23","15.0954","15.3018","15.0821","15.2646","13.0874","306062400"
"519","2012-01-24","15.1821","15.1821","14.9839","15.0146","12.873","547638000"
"520","2012-01-25","16.23","16.2304","15.8475","15.9521","13.6768","958314000"
"521","2012-01-26","16.0129","16.0282","15.8264","15.8796","13.6146","323985200"
"522","2012-01-27","15.8693","16.0171","15.8489","15.9743","13.6958","299709200"
"523","2012-01-30","15.9182","16.2107","15.9068","16.1789","13.8712","379341200"
"524","2012-01-31","16.2711","16.3657","16.1811","16.3029","13.9775","391683600"
"525","2012-02-01","16.3718","16.3925","16.2696","16.2925","13.9686","270046000"
"526","2012-02-02","16.2821","16.3275","16.2136","16.2543","13.9359","186796400"
"527","2012-02-03","16.3321","16.4286","16.27","16.4171","14.0755","286599600"
"528","2012-02-06","16.3707","16.6064","16.3643","16.5704","14.2068","249412800"
"529","2012-02-07","16.6161","16.7768","16.5921","16.7439","14.3557","316223600"
"530","2012-02-08","16.8036","17.0282","16.775","17.0243","14.596","407890000"
"531","2012-02-09","17.17","17.7411","17.1629","17.6132","15.101","884214800"
"532","2012-02-10","17.5343","17.7721","17.4482","17.6221","15.1086","631302000"
"533","2012-02-13","17.8404","17.9939","17.7532","17.95","15.3897","517216000"
"534","2012-02-14","18.0236","18.1986","17.9286","18.195","15.5998","460398400"
"535","2012-02-15","18.3664","18.7961","17.7461","17.7739","15.2387","1506120000"
"536","2012-02-16","17.5536","18.0318","17.3796","17.9361","15.3778","944552000"
"537","2012-02-17","17.9682","18.1346","17.8679","17.9329","15.375","535805200"
"538","2012-02-21","18.1029","18.3875","18.0043","18.3875","15.7648","605595200"
"539","2012-02-22","18.3243","18.4104","18.1811","18.3229","15.7094","483302400"
"540","2012-02-23","18.3957","18.4939","18.1964","18.4425","15.812","568027600"
"541","2012-02-24","18.5596","18.675","18.5229","18.6575","15.9963","415072000"
"542","2012-02-27","18.6182","18.875","18.4386","18.7771","16.0989","547582000"
"543","2012-02-28","18.8557","19.1218","18.7804","19.1218","16.3944","600387200"
"544","2012-02-29","19.3414","19.5575","19.1321","19.3729","16.6096","952011200"
"545","2012-03-01","19.5775","19.5789","19.2418","19.4454","16.6718","683270000"
"546","2012-03-02","19.4371","19.5286","19.3757","19.4707","16.6935","431712400"
"547","2012-03-05","19.4793","19.5529","18.7857","19.0414","16.3255","809124400"
"548","2012-03-06","18.7021","19.0604","18.4364","18.9379","16.2367","810238800"
"549","2012-03-07","19.1714","19.2064","18.6893","18.9532","16.2498","798520800"
"550","2012-03-08","19.0961","19.3925","19.0043","19.3568","16.5958","516457200"
"551","2012-03-09","19.4361","19.5621","19.3968","19.4704","16.6932","418919200"
"552","2012-03-12","19.6064","19.7143","19.5357","19.7143","16.9023","407282400"
"553","2012-03-13","19.9121","20.2921","19.8482","20.2893","17.3953","690855200"
"554","2012-03-14","20.6446","21.24","20.55","21.0564","18.053","1418844000"
"555","2012-03-15","21.4146","21.4289","20.6625","20.9129","17.93","1159718000"
"556","2012-03-16","20.8829","21.0429","20.6429","20.9132","17.9303","825487600"
"557","2012-03-19","21.3704","21.4918","21.0375","21.4679","18.4058","901236000"
"558","2012-03-20","21.4111","21.675","21.1243","21.6414","18.5546","816662000"
"559","2012-03-21","21.5264","21.7732","21.4789","21.5179","18.4487","644042000"
"560","2012-03-22","21.3493","21.5893","21.2689","21.405","18.3519","623870800"
"561","2012-03-23","21.4461","21.4929","21.2286","21.2875","18.2512","430488800"
"562","2012-03-26","21.4211","21.6839","21.2593","21.6779","18.5858","595742000"
"563","2012-03-27","21.6493","22.01","21.645","21.9457","18.8155","607129600"
"564","2012-03-28","22.085","22.1946","21.7968","22.0579","18.9116","655460400"
"565","2012-03-29","21.885","22.02","21.6868","21.7807","18.674","608238400"
"566","2012-03-30","21.7418","21.8057","21.355","21.4125","18.3583","731038000"
"567","2012-04-02","21.4939","22.0989","21.4421","22.0939","18.9426","598351600"
"568","2012-04-03","22.4036","22.5789","22.2325","22.4757","19.2699","834559600"
"569","2012-04-04","22.2982","22.3521","22.0357","22.2968","19.1165","572980800"
"570","2012-04-05","22.3921","22.6664","22.2643","22.6314","19.4034","641298000"
"571","2012-04-09","22.3618","22.8514","22.3321","22.7225","19.4815","597536800"
"572","2012-04-10","22.8546","23","22.3571","22.4443","19.2429","889725200"
"573","2012-04-11","22.7214","22.7454","22.2621","22.3643","19.1744","696614800"
